99,95,86
39,66,18
15,22,99
91,87,27
86,10,46
80,63,25
55,25,35
41,38,10
58,31,65
27,67,84
75,37,25
56,90,31
96,17,91
38,17,59
33,61,38
34,73,62
43,62,63
68,96,83
91,68,10
98,79,37
11,66,98
63,47,12
26,86,98
97,32,43
21,26,71
11,93,91
13,71,28
33,61,38
15,72,98
89,31,54
10,80,54
24,14,83
50,13,93
81,21,96
15,22,99
67,17,43
67,32,70
50,13,93
26,61,59
19,40,70
71,51,35
54,43,60
54,43,60
13,87,88
99,95,86
62,14,78
12,32,38
51,51,38
66,50,56
11,14,42
26,86,98
26,61,59
80,79,55
36,81,35
90,50,24
78,22,40
69,33,88
86,26,51
18,86,20
64,72,66
16,62,82
74,52,70
28,88,50
85,79,35
39,66,18
24,14,83
50,72,90
52,59,27
23,98,12
47,30,47
99,29,78
86,17,38
47,30,47
55,25,35
12,91,49
35,61,29
35,61,29
74,32,77
34,64,40
44,92,36
60,98,63
15,72,98
55,17,34
48,90,21
15,45,83
51,51,38
16,69,27
71,51,35
34,89,73
94,11,81
15,22,99
72,70,84
43,74,38
13,87,88
35,86,10
59,74,63
28,88,50
43,92,34
54,72,32
13,93,61
50,13,93
15,22,99
15,22,99
86,10,46
51,51,38
54,72,32
47,36,95
34,16,77
39,23,51
99,29,78
59,57,31
19,40,70
81,42,60
12,99,61
16,73,57
91,99,62
91,99,62
91,87,27
28,29,80
64,88,69
13,71,28
66,95,93
13,87,88
56,90,31
81,68,98
54,43,60
91,99,62
11,66,98
35,61,29
99,95,86
96,37,29
35,61,29
11,46,19
75,84,59
52,59,27
72,13,49
25,44,53
62,14,78
39,23,51
94,50,42
23,98,12
12,91,49
54,43,60
86,44,37
85,39,66
11,35,50
34,55,71
75,49,77
80,63,25
15,22,99
47,36,95
38,17,59
66,50,56
66,50,56
11,30,74
74,42,70
44,57,42
80,63,25
75,15,85
44,76,65
28,64,59
42,64,47
24,85,21
85,79,35
12,32,38
25,44,53
41,12,37
39,92,68
88,38,68
96,17,91
65,71,87
34,26,89
66,50,56
57,76,90
13,55,31
95,25,73
38,73,42
65,71,87
39,66,18
55,17,34
58,31,65
52,59,27
13,93,61
74,32,77
27,73,91
51,18,69
91,68,10
65,71,87
12,91,49
85,88,11
19,77,93
18,86,20
86,26,51
67,75,31
52,59,27
94,11,81
49,45,65
77,14,42
20,58,81
45,58,56
16,20,73
34,64,40
15,22,99
50,13,93
16,73,57
54,91,35
29,83,63
41,38,10
38,17,59
69,33,88
82,33,29
35,86,10
35,35,71
16,66,85
80,74,98
91,99,62
37,61,79
66,50,56
41,12,37
65,67,64
20,78,30
91,87,27
70,75,35
97,32,43
13,49,55
13,71,28
91,37,89
34,87,27
29,38,90
24,14,83
25,44,53
97,88,23
15,38,35
81,26,10
39,23,51
65,71,87
18,94,71
25,44,53
42,61,65
16,31,78
91,37,89
39,66,18
23,98,12
63,59,50
41,96,22
42,64,47
16,70,40
35,61,29
42,61,65
42,93,69
91,87,27
35,86,10
58,31,65
26,86,98
